is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLm,wc_LLM,count_conveniences,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1.0,107.3,5.0,5.0,5.0,0,1.0,1.0,,,,,3.0,Bạch Đằng,254734.0
1.0,36.0,,,,0,1.0,,,,,,2.0,Phạm Văn Chiêu,254730.0
1.0,48.0,4.0,6.0,3.0,5,1.0,,1.0,,,1.0,2.0,đường số 8,254726.0
1.0,35.0,2.0,2.0,2.0,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Âu Dương Lân,254724.0
1.0,,3.0,,3.0,2,1.0,,1.0,,1.0,,3.0,Bạch Đằng,254723.0
1.0,60.0,4.0,6.0,3.0,6,,,,,,1.0,2.0,Dương Tự Quán,254721.0
1.0,60.0,4.0,6.0,3.0,7,1.0,,1.0,,,1.0,2.0,Đoàn Phú Tử,254719.0
1.0,40.0,,,,0,1.0,,,,,1.0,4.0,NGUYỄN VĂN CÔNG,254717.0
1.0,44.0,3.0,,3.0,2,,,1.0,,,,3.0,Cách Mạng Tháng 8,254715.0
1.0,36.3,2.0,4.0,2.0,4,1.0,1.0,1.0,,,,1.0,Âu Dương Lân,254712.0
1.0,130.0,7.0,11.0,8.0,5,,,,,1.0,,4.0,Phạm Văn Đồng,254706.0
1.0,52.0,1.0,2.0,1.0,0,,,,1.0,,,0.0,,254697.0
1.0,114.0,5.0,5.0,5.0,2,1.0,,,,,,3.0,Bùi Đình Tuý,254696.0
1.0,36.0,3.0,5.0,5.0,0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,Hồ Biểu Chánh,254695.0
1.0,36.0,3.0,5.0,5.0,0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,Hồ Biểu Chánh,254694.0
1.0,175.0,,,,0,,,,,,,0.0,bãi sậy,254688.0
1.0,,3.0,,,0,1.0,,,,1.0,1.0,4.0,Nguyễn Chí Thanh,254684.0
1.0,,4.0,,,3,1.0,,1.0,,,1.0,3.0,Bế Văn Đàn,254672.0
1.0,88.0,5.0,5.0,3.0,0,,,1.0,,,,3.0,339,254669.0
1.0,52.0,3.0,,2.0,0,1.0,,1.0,,,,2.0,,254666.0
1.0,83.0,4.0,4.0,4.0,1,1.0,,1.0,,,,2.0,Dương Đình Hội,254663.0
1.0,73.0,7.0,,,0,,,1.0,,1.0,1.0,3.0,Nguyễn Tiểu La,254662.0
1.0,50.0,,,,0,1.0,,,,,,0.0,Nam Kỳ Khởi Nghĩa,254661.0
1.0,65.0,,,,4,,,,,,1.0,3.0,Tân Hòa Đông,254659.0
1.0,140.0,,,,0,,,1.0,1.0,1.0,1.0,2.0,Phước Long B,254655.0
1.0,,,,,0,1.0,,,,,,3.0,,254654.0
1.0,78.0,2.0,3.0,3.0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Sư Vạn Hạnh,254648.0
1.0,3257.0,,,,0,,,,,,,0.0,Quốc Lộ 1A,254646.0
1.0,45.0,2.0,,,1,1.0,,,,,,2.0,Hòa Bình,254642.0
1.0,1663.0,,,,1,1.0,,1.0,,,,,Huỳnh Hữu Trí,254641.0
1.0,45.0,2.0,2.0,,3,1.0,1.0,1.0,,,,2.0,Phạm Văn Chiêu,254637.0
1.0,22.0,,,,0,,,,,1.0,,2.0,Đại Lộ Phạm Văn Đồng,254635.0
1.0,33.0,2.0,2.0,,0,1.0,,1.0,,,,1.0,Trần Văn Quang,254634.0
1.0,36.0,2.0,2.0,2.0,0,1.0,,,,,,2.0,Tô Hiến Thành,254633.0
1.0,52.0,,,,13,,1.0,1.0,0.0,1.0,1.0,3.0,,254631.0
1.0,56.0,2.0,2.0,1.0,0,,1.0,,1.0,,,0.0,Võ Văn Kiệt,254630.0
1.0,80.0,6.0,14.0,7.0,7,1.0,,1.0,,,1.0,4.0,,254629.0
1.0,241.5,,,,4,,,,1.0,,,5.0,Nguyễn Sơn,254628.0
1.0,72.0,6.0,6.0,6.0,5,1.0,,1.0,,,1.0,3.0,Đường Tô Hiệu,254627.0
1.0,315.0,,15.0,,2,,,,,,,6.0,Hà Huy Giáp,254626.0
1.0,75.9,5.0,,,0,1.0,,1.0,,1.0,,2.0,Nguyễn Thiện Thuật,254619.0
1.0,48.0,,,,3,,,1.0,,1.0,,2.0,Đường số 13A,254618.0
1.0,90.0,,,,2,,,,,,,4.0,TÊN LỬA BÌNH TÂN,254617.0
1.0,45.0,,,,0,1.0,,,,1.0,,2.0,Phạm Văn Chiêu,254605.0
1.0,,2.0,,,2,1.0,,,1.0,,,2.0,,254588.0
1.0,40.0,,,,0,1.0,,,,,,2.0,Nguyễn Kiệm,254587.0
1.0,100.0,,,,4,,,1.0,,,,0.0,đường chợ Bình Chánh,254584.0
1.0,60.0,4.0,6.0,3.0,7,,,,,,,2.0,Bùi Hữu Diên,254583.0
1.0,60.0,4.0,6.0,3.0,7,,,1.0,,,,2.0,Nguyễn Thức Đường,254581.0
1.0,60.0,4.0,6.0,3.0,5,1.0,,1.0,,,,2.0,An Lạc,254580.0
1.0,48.0,4.0,6.0,3.0,5,0.0,0.0,1.0,0.0,0.0,1.0,2.0,đường 266,254578.0
1.0,48.0,4.0,6.0,3.0,5,1.0,,1.0,,,1.0,2.0,đường 1,254577.0
1.0,39.0,2.0,2.0,2.0,3,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Tạ Quang Bửu,254576.0
1.0,42.0,2.0,,2.0,3,1.0,,1.0,1.0,,,2.0,Bông Sao,254575.0
1.0,48.0,2.0,,2.0,2,1.0,,1.0,,,,2.0,Huỳnh Tấn Phát,254574.0
1.0,35.0,2.0,,2.0,3,1.0,,,,,,2.0,Tạ Quang Bửu,254572.0
1.0,39.0,2.0,,2.0,0,1.0,1.0,1.0,,,,2.0,Bông Sao,254571.0
1.0,52.5,2.0,3.0,2.0,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Huỳnh Tấn Phát,254570.0
1.0,500.0,6.0,14.0,7.0,7,1.0,0.0,1.0,,,1.0,4.0,,254569.0
1.0,48.0,2.0,,2.0,1,1.0,,1.0,,,,2.0,Bông Sao,254568.0
1.0,27.5,2.0,2.0,2.0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Tạ Quang Bửu,254567.0
1.0,38.5,2.0,2.0,2.0,2,1.0,1.0,1.0,,,,1.0,Huỳnh Tấn Phát,254566.0
1.0,38.5,2.0,2.0,2.0,2,1.0,1.0,1.0,,,,1.0,Huỳnh Tấn Phát,254564.0
1.0,40.0,2.0,3.0,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Bông Sao,254563.0
1.0,80.0,4.0,5.0,5.0,2,1.0,1.0,1.0,0.0,1.0,0.0,3.0,Nguyễn Triệu Luật,254562.0
1.0,15.0,1.0,2.0,2.0,1,1.0,,,,,,1.0,Nguyễn Văn Trỗi,254561.0
1.0,45.0,,,,0,1.0,,,,,,2.0,Thống Nhất,254559.0
1.0,46.0,2.0,,2.0,3,1.0,,1.0,,,,,Nguyễn Thị Thập,254556.0
1.0,49.5,3.0,,,0,1.0,,1.0,,,,3.0,Lê Văn Sỹ,254553.0
1.0,60.0,4.0,6.0,5.0,5,1.0,0.0,1.0,1.0,1.0,0.0,3.0,ĐƯỜNG SỐ HẺM LỚN,254552.0
1.0,47.3,3.0,,2.0,0,1.0,,,,,,,Phan Đăng Lưu,254542.0
1.0,48.0,3.0,3.0,2.0,2,1.0,,,1.0,,,2.0,Lê Đức Thọ,254540.0
1.0,75.0,,,,0,,,,1.0,,1.0,4.0,NGUYỄN TƯ GIẢN,254527.0
1.0,45.0,,,,0,1.0,,1.0,,,,2.0,Quang Trung,254523.0
1.0,81.0,,,,0,,,,,,1.0,4.0,Tên Lửa,254520.0
1.0,68.5,2.0,,2.0,3,,,,1.0,,,10.0,Võ Văn Kiệt,254519.0
1.0,40.0,5.0,,6.0,0,,,,,1.0,1.0,2.0,Cầm Bá Thước,254518.0
1.0,60.0,2.0,3.0,,0,1.0,,,,,,2.0,Bùi Quang Là,254516.0
1.0,94.0,3.0,3.0,3.0,0,1.0,,1.0,,,,2.0,đường số 14,254515.0
1.0,58.0,3.0,3.0,3.0,0,1.0,,1.0,,1.0,,3.0,Thành Thái,254512.0
1.0,100.0,,,,3,,,,,,,0.0,,254511.0
1.0,59.0,3.0,,2.0,2,1.0,,,,,,2.0,Hương Lộ 3,254509.0
1.0,59.0,3.0,,2.0,2,1.0,,,,,,2.0,Hương Lộ 3,254506.0
1.0,60.0,4.0,4.0,4.0,3,1.0,,,1.0,,1.0,5.0,,254505.0
1.0,68.0,4.0,4.0,5.0,6,1.0,0.0,1.0,0.0,0.0,1.0,3.0,Phúc Yên,254500.0
1.0,48.0,3.0,3.0,3.0,5,1.0,,,,,1.0,4.0,Lạc Long Quân,254499.0
1.0,136.0,,,,1,1.0,,1.0,,,,,Nguyễn Văn Lượng,254498.0
1.0,52.0,2.0,3.0,1.0,5,1.0,,1.0,,,,1.0,Trần Văn Quang,254497.0
1.0,106.0,,,,4,,,1.0,,,,3.0,Phan Xích Long,254496.0
1.0,81.0,,,,0,,,1.0,,1.0,1.0,4.0,Kỳ Đồng,254495.0
1.0,60.0,,,,0,1.0,,1.0,,,,4.0,Đặng Văn Ngữ,254494.0
1.0,60.0,,,,0,1.0,,,,,,0.0,Bùi Quang Là,254493.0
1.0,30.0,2.0,4.0,2.0,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Cách Mạng Tháng Tám,254481.0
1.0,68.0,,,,0,1.0,,,,,,2.0,PHẠM VĂN CHIÊU,254480.0
1.0,25.0,,,,1,1.0,,,,,,5.0,Phạm Văn Hai,254479.0
1.0,50.0,2.0,,2.0,3,1.0,,1.0,,,,2.0,Lê Văn Lương,254478.0
1.0,45.0,,,,0,,,,,,,2.0,,254473.0
1.0,24.0,3.0,3.0,2.0,1,1.0,1.0,1.0,,,,2.0,Bùi Hữu Nghĩa,254471.0
1.0,51.0,3.0,,2.0,2,1.0,0.0,1.0,,,,2.0,Nơ Trang Long,254470.0
1.0,60.0,4.0,4.0,4.0,2,1.0,,,,,,3.0,Đặng Thùy Trâm,254469.0
1.0,36.0,2.0,,2.0,0,1.0,,,,,,2.0,Nguyễn Xí,254468.0
1.0,54.0,2.0,,2.0,2,1.0,,1.0,,,,2.0,Nguyễn Xí,254467.0
1.0,53.0,2.0,3.0,2.0,1,1.0,1.0,,,,,1.0,Đường Bình Lợi,254466.0
1.0,51.0,3.0,3.0,3.0,0,1.0,1.0,1.0,,,,2.0,Phạm Văn Đồng Nguyễn Xí,254464.0
1.0,64.0,5.0,5.0,6.0,2,1.0,0.0,1.0,0.0,1.0,0.0,3.0,Nơ Trang Long,254463.0
1.0,64.6,3.0,5.0,3.0,5,1.0,,1.0,1.0,,1.0,2.0,Nơ Trang Long,254462.0
1.0,100.0,,,,3,1.0,,1.0,,,,0.0,Ba Trung,254461.0
1.0,50.0,3.0,3.0,3.0,1,1.0,,,,,,3.0,Nguyễn Xí,254459.0
1.0,33.0,3.0,3.0,3.0,5,1.0,,1.0,,1.0,1.0,2.0,Nguyễn Đình Chiểu,254458.0
1.0,200.0,3.0,3.0,2.0,0,,,,,,,2.0,QL.50,254451.0
1.0,,,,,0,,,,,,,0.0,,254449.0
1.0,60.0,4.0,6.0,3.0,5,0.0,0.0,1.0,0.0,0.0,1.0,2.0,đường 7A,254447.0
1.0,60.0,2.0,5.0,2.0,5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,U Dương Lâm,254445.0
1.0,60.0,3.0,5.0,3.0,6,1.0,1.0,1.0,,,,2.0,Đường Bùi Minh Trực,254444.0
1.0,88.0,25.0,,25.0,0,1.0,,,,,,5.0,Hoàng Sa,254443.0
1.0,40.0,,,,0,1.0,,,,,,3.0,LÊ VĂN THỌ,254442.0
1.0,160.0,28.0,,,1,,,1.0,,,,4.0,Tô Ký,254439.0
1.0,142.0,,,,0,,,1.0,,,,5.0,Trường Chinh,254438.0
1.0,52.0,2.0,2.0,2.0,3,1.0,,,,,,2.0,Quang Trung,254437.0
1.0,106.0,5.0,5.0,5.0,2,1.0,,,,,,3.0,Bùi Đình Tuý,254436.0
1.0,14.64,2.0,3.0,2.0,1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,Phú Thọ Hoà,254432.0
1.0,67.0,3.0,3.0,3.0,2,1.0,,,1.0,,,2.0,Lý Thường Kiệt,254431.0
1.0,44.0,2.0,5.0,3.0,0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,Cách Mạng Tháng 8,254420.0
1.0,44.0,,,,14,1.0,,1.0,,,,4.0,Lạc Long Quân,254418.0
1.0,52.0,,,,14,1.0,,1.0,,,,4.0,Đường 730 Lạc Long Quân,254417.0
1.0,44.0,,,,14,1.0,,1.0,,,,4.0,Lạc Long Quân,254416.0
1.0,324.0,,,,0,1.0,,1.0,,,,,Nguyễn Tư Giản,254414.0
1.0,90.0,,,,4,,1.0,1.0,,,,0.0,đường quốc lộ 1A,254410.0
1.0,90.0,,,,1,,,1.0,,,,0.0,Đoàn Nguyên Tuấn,254409.0
1.0,,,,,7,,1.0,1.0,1.0,1.0,,,Lương Đình Của,254408.0
1.0,56.0,2.0,3.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,BÙI MINH TRỰC,254403.0
1.0,52.0,,,,0,1.0,,,,,,5.0,Nguyễn Văn Nghi,254402.0
1.0,85.0,3.0,4.0,1.0,3,1.0,1.0,1.0,,1.0,,2.0,Bình Hưng,254401.0
1.0,,2.0,,2.0,2,1.0,,,,,,2.0,B4,254400.0
1.0,40.12,,,,0,1.0,,,,,,2.0,Phạm Văn Chiêu,254398.0
1.0,56.0,2.0,3.0,1.0,2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Phạm Thế Hiển,254397.0
1.0,81.5,,,,2,,,,,,,0.0,Trịnh Như Khuê,254396.0
1.0,48.0,4.0,4.0,4.0,2,1.0,,,,,,4.0,Phan Văn Trị,254385.0
1.0,120.0,,,,1,1.0,,,,,,2.0,Cách Mạng Tháng 8,254383.0
1.0,126.0,9.0,9.0,8.0,2,1.0,,,,,,4.0,Nguyễn Văn Thương,254382.0
1.0,25.0,2.0,2.0,2.0,2,1.0,,1.0,,,,2.0,Điện Biên Phủ,254375.0
1.0,,,,,3,1.0,,,,,,2.0,Thoại Ngọc Hầu,254371.0
1.0,40.0,,,,0,1.0,,,,,,0.0,Nguyễn Văn Đậu,254369.0
1.0,52.0,2.0,,2.0,0,1.0,1.0,,,,,2.0,Đường Số 6,254350.0
1.0,68.0,2.0,,2.0,3,,,,1.0,,,,Đường Võ Chí Công,254349.0
1.0,52.0,1.0,2.0,1.0,2,,,,1.0,,,0.0,,254348.0
1.0,42.0,,,,1,,,,,1.0,,,,254339.0
1.0,55.0,,,,5,1.0,,,,,,0.0,Bàu Cát,254331.0
1.0,75.0,2.0,4.0,1.0,1,1.0,,,,1.0,,3.0,Lạc Long Quân,254325.0
1.0,70.0,2.0,,2.0,2,,,,1.0,,,,Đường Song Hành,254322.0
1.0,60.0,,,,4,1.0,,,,,,3.0,Ni Sư Huỳnh Liên,254321.0
1.0,170.0,4.0,,,0,,,,,,,,,254320.0
1.0,46.4,3.0,3.0,3.0,2,,,,,1.0,,3.0,Nguyễn Thị Thập,254316.0
1.0,102.0,3.0,5.0,5.0,1,1.0,,,,,,2.0,,254314.0
1.0,110.0,,,,2,1.0,,,,,,,Nguyễn Văn Quá,254309.0
1.0,69.0,3.0,,,1,1.0,,,1.0,,,2.0,Tân Phú,254308.0
1.0,38.0,2.0,,2.0,0,1.0,,1.0,,,,2.0,Cách Mạng Tháng 8,254304.0
1.0,57.0,2.0,,2.0,5,,,,1.0,,,5.0,,254295.0
1.0,30.0,2.0,,2.0,0,,,1.0,,,,2.0,Đường số 21 Hiệp Bình Phước,254294.0
1.0,35.0,2.0,,2.0,0,1.0,,1.0,,,,2.0,Đường số 2,254293.0
1.0,51.0,2.0,5.0,2.0,2,1.0,,1.0,,,,2.0,Đường số 49,254291.0
1.0,60.0,2.0,3.0,2.0,2,1.0,,1.0,,1.0,,2.0,Đường số 6,254290.0
1.0,25.2,,,,0,1.0,,,,,,4.0,Bảy Hiền,254289.0
1.0,72.7,,,,1,1.0,,,,,,1.0,Trường Chinh,254277.0
1.0,78.0,,,,3,,,,,,,,Đường Nguyễn Xiễn,254255.0
1.0,55.0,1.0,2.0,1.0,2,,,,1.0,,,0.0,Đỗ Xuân Hợp,254249.0
1.0,60.0,2.0,3.0,2.0,1,1.0,,1.0,,,1.0,2.0,Quang Trung,254247.0
1.0,126.0,8.0,8.0,8.0,2,1.0,,,,,,3.0,D5,254246.0
1.0,150.0,5.0,5.0,5.0,1,1.0,,,1.0,,1.0,3.0,Ba Vân,254241.0
1.0,60.0,3.0,3.0,3.0,4,1.0,1.0,1.0,1.0,1.0,0.0,2.0,Phan Văn Hớn,254236.0
1.0,22.0,2.0,,,3,1.0,,,,,,2.0,Bế Văn Cấm Trần Xuân Soạn,254235.0
1.0,84.0,2.0,,,4,1.0,,1.0,,,,,Lê Trọng Tấn,254232.0
1.0,60.6,,,,2,,,,,,,,Thạch Lam,254217.0
1.0,,,,,0,1.0,,,1.0,,,5.0,Lý Thường Kiệt,254209.0
1.0,48.0,,,,0,1.0,,,,1.0,,2.0,Bình Thới,254202.0
1.0,60.0,,,,5,,,,,,,3.0,Đường Hồng Lạc,254198.0
1.0,104.0,4.0,4.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Võ Văn Ngân,254193.0
1.0,,2.0,,2.0,0,1.0,,,,,,2.0,,254191.0
1.0,,2.0,,2.0,0,1.0,,,,,,2.0,,254190.0
1.0,138.0,,,,0,1.0,,,,,,,Đỗ Thị Lời,254189.0
1.0,50.0,,,,4,,,,,,1.0,3.0,Bàu Cát,254188.0
1.0,65.0,,,,0,1.0,,,,,,,Tháng 2,254186.0
1.0,68.0,4.0,7.0,4.0,0,1.0,,1.0,,1.0,1.0,2.0,,254185.0
1.0,39.0,,,,0,,,,1.0,,,0.0,,254182.0
1.0,38.0,4.0,5.0,3.0,0,1.0,,1.0,,,,3.0,Nguyễn Tiểu La,254177.0
1.0,101.0,3.0,,2.0,7,,,,0.0,,,,,254173.0
1.0,31.5,2.0,,2.0,0,1.0,,,,,,,Huỳnh Tấn Phát,254170.0
1.0,40.0,2.0,3.0,3.0,1,1.0,0.0,1.0,0.0,0.0,0.0,3.0,Gò dầu Aeon Tân Phú,254169.0
1.0,60.0,3.0,3.0,4.0,0,1.0,,1.0,,,1.0,2.0,Trương Công Định,254165.0
1.0,53.0,4.0,4.0,3.0,1,1.0,,1.0,,,1.0,2.0,Phan Huy Ích,254164.0
1.0,75.0,2.0,2.0,2.0,7,,,,1.0,,,,,254163.0
1.0,110.0,,,,1,1.0,,,,,,2.0,Phan Anh,254161.0
1.0,110.0,2.0,3.0,2.0,5,1.0,,,,,,2.0,Tân Hoà Đông,254159.0
1.0,68.0,2.0,3.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,Lê Vinh,254156.0
1.0,41.0,3.0,,2.0,1,1.0,,1.0,,,1.0,2.0,Nguyễn Tri Phương,254151.0
1.0,82.16,2.0,4.0,2.0,1,,,,,,,,,254140.0
1.0,,2.0,,3.0,4,1.0,,1.0,,,,2.0,Phan Huy Ích,254136.0
1.0,120.0,7.0,7.0,7.0,4,1.0,,,,,,3.0,Quốc lộ 13,254135.0
1.0,48.1,2.0,4.0,2.0,1,1.0,,,,,,2.0,Quang Trung,254133.0
1.0,62.0,5.0,5.0,3.0,2,,,1.0,,,1.0,2.0,Phạm Thế Hiển,254128.0
1.0,,4.0,,,0,1.0,,1.0,,,,5.0,Lý Thường Kiệt,254125.0
1.0,60.0,3.0,,3.0,3,,,,,,,3.0,Lã Xuân Oai,254124.0
1.0,64.0,3.0,3.0,3.0,4,1.0,1.0,,,,,3.0,Lê Văn Quới,254121.0
1.0,60.0,4.0,5.0,4.0,0,1.0,,1.0,,,1.0,3.0,,254097.0
1.0,53.0,4.0,,3.0,1,1.0,,1.0,,,1.0,2.0,Phan Huy Ích,254096.0
1.0,,,,,0,1.0,,1.0,,,,5.0,Lý Thường Kiệt,254083.0
1.0,109.0,4.0,5.0,,4,1.0,,,,,1.0,2.0,Đường Thạnh Xuân 24,254077.0
1.0,83.0,,,,2,,,,,,,1.0,Nguyễn Xiển,254073.0
1.0,83.0,,,,2,,,,,,,1.0,Nguyễn Xiển,254072.0
1.0,40.0,4.0,4.0,3.0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,Tuệ Tĩnh,254068.0
1.0,94.0,3.0,,,0,,,,,1.0,,2.0,Đường số 5,254067.0
1.0,36.0,3.0,5.0,2.0,3,1.0,,,,,,2.0,Đường 4,254066.0
1.0,80.0,5.0,5.0,5.0,0,1.0,,1.0,1.0,,1.0,3.0,Huỳnh Tấn Phát,254043.0
1.0,190.0,20.0,20.0,,2,,,,,,1.0,4.0,Lê Văn Thịnh,254041.0
1.0,40.0,,,,0,,,1.0,,1.0,,4.0,Vĩnh Viễn,254039.0
1.0,40.0,,,,0,,,1.0,,1.0,,4.0,Vĩnh Viễn,254038.0
1.0,,5.0,,4.0,0,1.0,1.0,1.0,,1.0,1.0,4.0,Trần Hưng Đạo,254034.0
1.0,1000.0,,,,2,,,,,,,0.0,Tỉnh Lộ 7,254030.0
1.0,100.0,,,,2,1.0,,1.0,,,,0.0,TL8,254028.0
1.0,48.0,4.0,,,2,1.0,,1.0,,,,3.0,An Dương Vương,254027.0
1.0,61.0,3.0,4.0,2.0,0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,Lò Gốm,254024.0
1.0,115.2,5.0,8.0,6.0,5,,,,1.0,,1.0,2.0,VÕ THỊ SÁU,254015.0
1.0,78.0,,,,5,,,1.0,,,,3.0,BÙI THỊ XUÂN,254014.0
1.0,60.0,10.0,10.0,10.0,5,,,,,,,5.0,"CMT8, Điện Biên Phủ, Nguyễn Đình Chiểu, 3/2, Phạm Viết Chánh",254013.0
1.0,52.8,3.0,,2.0,5,1.0,,,,,,2.0,Cách Mạng Tháng Tám,254012.0
1.0,18.0,,,,5,1.0,,,1.0,,,3.0,Nguyễn Thị Minh Khai,254010.0
1.0,30.0,3.0,,,5,,,,,,,2.0,Trần Hưng Đạo,254009.0
1.0,75.6,4.0,9.0,5.0,5,1.0,,,1.0,,,3.0,Nguyễn Cư Trinh,254008.0
1.0,54.0,2.0,3.0,1.0,3,1.0,,,,,,1.0,Long Thuận,254006.0
1.0,70.0,4.0,,5.0,3,1.0,1.0,1.0,1.0,,,5.0,Lý Thường Kiệt,254005.0
1.0,53.0,4.0,4.0,3.0,1,1.0,,1.0,,,1.0,2.0,Phan Huy Ích,254004.0
1.0,55.0,,,,0,1.0,,,,,,0.0,Lê Lợi,254002.0
1.0,53.0,4.0,4.0,3.0,1,1.0,,1.0,,,1.0,2.0,Phan Huy Ích,254001.0
1.0,68.0,4.0,4.0,5.0,5,1.0,,1.0,,,1.0,3.0,CHUNG CƯ PHÚC YÊN,253999.0
1.0,67.0,2.0,,,1,1.0,,,,,,,Phan Anh,253997.0
1.0,100.0,6.0,6.0,,0,,1.0,1.0,1.0,,,5.0,HUỲNH VĂN NGHỆ,253996.0
1.0,40.0,3.0,5.0,4.0,2,1.0,,,,,1.0,2.0,Nguyễn Kiệm,253993.0
1.0,110.0,,,,4,1.0,,,,,,2.0,Bình Trị Đông,253991.0
1.0,33.0,2.0,4.0,2.0,2,1.0,,,,,,1.0,Lê Văn Sỹ,253975.0
1.0,52.0,2.0,3.0,2.0,5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Huỳnh Tấn Phát,253971.0
1.0,45.0,1.0,2.0,1.0,2,1.0,,,,,,2.0,Trương Thị Hoa,253962.0
1.0,40.8,2.0,2.0,2.0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Lê Văn Sỹ,253960.0
1.0,46.0,2.0,3.0,2.0,2,1.0,,1.0,,,,2.0,Nguyễn Thị Thập,253957.0
1.0,45.0,2.0,2.0,2.0,2,1.0,,1.0,,,,2.0,Phan Văn Trị,253956.0
1.0,46.2,2.0,2.0,2.0,3,1.0,,1.0,,,,2.0,Nguyễn Thị Thập,253955.0
1.0,42.0,2.0,4.0,2.0,2,1.0,1.0,1.0,,,,2.0,Nguyễn Văn Linh,253953.0
1.0,51.0,2.0,2.0,2.0,4,1.0,,1.0,,,,2.0,Lý Phục Man,253951.0
1.0,52.5,2.0,2.0,2.0,4,1.0,,1.0,,,,2.0,Võ Thị Nhờ,253950.0
1.0,45.6,,,,1,1.0,,1.0,,,,0.0,Lê Văn Lương,253949.0
1.0,40.7,2.0,2.0,2.0,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Phạm Thế Hiển,253948.0
1.0,45.4,2.0,4.0,2.0,2,1.0,,,,,,2.0,điện biên phủ,253947.0
1.0,42.0,2.0,2.0,2.0,1,1.0,,1.0,,,,1.0,Thống Nhất,253946.0
1.0,35.0,2.0,2.0,2.0,2,1.0,,,,,,2.0,Võ Văn Kiệt,253945.0
1.0,41.8,2.0,2.0,2.0,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Thống Nhất,253944.0
1.0,33.6,2.0,4.0,2.0,2,1.0,,1.0,,,,2.0,Hoàng Hoa Thám,253943.0
1.0,330.0,,,,1,,,,,,,,Điện Biên Phủ,253940.0
1.0,38.5,2.0,,2.0,2,1.0,,1.0,,,,2.0,Bùi Văn Ba,253939.0
1.0,98.0,9.0,9.0,,0,1.0,,1.0,,1.0,1.0,5.0,Thành Thái,253935.0
1.0,50.0,5.0,6.0,4.0,4,1.0,,1.0,1.0,,1.0,3.0,Phạm Văn Hai,253934.0
1.0,43.0,4.0,,3.0,0,1.0,,1.0,,,1.0,3.0,Lê Trọng Tấn,253930.0
1.0,43.0,4.0,,3.0,0,1.0,,1.0,,,1.0,3.0,Lê Trọng Tấn,253929.0
1.0,42.0,3.0,5.0,4.0,2,1.0,,,,,1.0,2.0,Nguyễn Kiệm,253920.0
1.0,120.0,7.0,7.0,7.0,1,1.0,,,,,,3.0,Nguyễn Xí,253919.0
1.0,42.0,2.0,2.0,2.0,2,1.0,,,1.0,,,2.0,Nguyễn Kiệm,253914.0
1.0,60.0,5.0,,,5,1.0,,,,,,3.0,Phan Anh Tân Hòa Đông,253913.0
1.0,120.0,,,,0,1.0,,,,,1.0,3.0,Đường số 4 khu Tên Lửa,253910.0
1.0,,2.0,,2.0,1,1.0,,1.0,,1.0,,3.0,Phạm Văn Đồng,253898.0
1.0,77.0,2.0,,,4,0.0,,,0.0,1.0,,2.0,Đường Số 2,253897.0
1.0,77.0,2.0,,,4,0.0,,,0.0,1.0,,2.0,Đường Số 2,253896.0
1.0,21.0,3.0,6.0,4.0,3,1.0,0.0,1.0,1.0,1.0,0.0,3.0,Phan Đình Phùng,253895.0
1.0,93.0,4.0,4.0,4.0,0,1.0,,,,1.0,,2.0,Thống Nhất,253894.0
1.0,75.0,,,,5,,,1.0,,,1.0,3.0,Đường Số 12 Bình Hưng Hòa,253889.0
1.0,48.0,3.0,,2.0,0,1.0,,,,,,2.0,Lý Thường Kiệt,253887.0
1.0,49.0,,,,0,,,1.0,,1.0,,7.0,TRẦN QUỐC TOẢN,253885.0
1.0,330.0,,,,1,,,,,,,,Ung Văn Khiêm,253873.0
1.0,,3.0,,,1,1.0,,1.0,1.0,,1.0,2.0,Bàu Cát,253871.0
1.0,,3.0,,,1,1.0,,1.0,1.0,,1.0,3.0,Bàu Cát,253870.0
1.0,42.0,,,,1,,,,,1.0,,,,253869.0
